advertiser_id,site_id,campaign_id,ad_id,item_id,item_title,seller_sku,status,ad_group_id,brand_value_id,brand_value_name,buy_box_winner,catalog_listing,channel,condition,current_level,date_created,deferred_stock,domain_id,family_id,family_name,has_discount,image_quality,listing_type_id,logistic_type,official_store_id,original_advertiser_id,permalink,price,price_usd,recommended,status_raw,thumbnail,title,user_product_id,user_product_name
731958,MLB,353235970,,MLB5528362076,Chuveiro Elétrico Pure Shower 5500w Cor Branco,,active,969895685,13510552,Pure Shower,True,True,marketplace,new,green,2025-07-29T19:26:34Z,False,MLB-ELECTRIC_SHOWER_HEADS,4517925741704747,Chuveiro Elétrico Pure Shower Anti-cloro Com Filtro,False,unknown,gold_pro,fulfillment,185624,731958,https://produto.mercadolivre.com.br/MLB-5528362076-chuveiro-eletrico-pure-shower-5500w-cor-branco-_JM,784.35,0.0,False,A,http://http2.mlstatic.com/D_601496-MLU73470800120_122023-I.jpg,Chuveiro Elétrico Pure Shower 5500w Cor Branco,MLBU3313518897,Chuveiro Elétrico Pure Shower Anti-cloro Com Filtro Branco 5.5 Kw
731958,MLB,353235970,,MLB5541422742,Chuveiro Elétrico Pure Shower Anti-cloro Com Filtro 220v Cor Branco Potência 5.5 Kw,,hold,991473819,13510552,Pure Shower,False,True,marketplace,new,green,2025-08-05T20:09:50Z,False,MLB-ELECTRIC_SHOWER_HEADS,236909840786852,,False,unknown,gold_pro,fulfillment,185624,731958,https://produto.mercadolivre.com.br/MLB-5541422742-chuveiro-eletrico-pure-shower-anti-cloro-com-filtro-220v-cor-branco-potncia-55-kw-_JM,697.0,0.0,False,S,http://http2.mlstatic.com/D_676717-MLA89581266046_082025-I.jpg,Chuveiro Elétrico Pure Shower Anti-cloro Com Filtro 220v Cor Branco Potência 5.5 Kw,MLBU3256475088,Chuveiro Elétrico Pure Shower Anti-cloro Com Filtro 220v
731958,MLB,353235970,,MLB5550898752,Ducha Chuveiro De Parade Pure Shower Select Chrome Acabamento Escovado Cor Prateado,,active,1121891193,13510552,Pure Shower,True,True,marketplace,new,green,2025-08-07T12:25:29Z,False,MLB-SHOWER_HEADS,5520657156675989,Ducha Chuveiro De Parade Pure Shower Select Chrome,False,unknown,gold_pro,fulfillment,185624,731958,https://produto.mercadolivre.com.br/MLB-5550898752-ducha-chuveiro-de-parade-pure-shower-select-chrome-acabamento-escovado-cor-prateado-_JM,889.35,0.0,False,A,http://http2.mlstatic.com/D_755176-MLA95065505514_102025-I.jpg,Ducha Chuveiro De Parade Pure Shower Select Chrome Acabamento Escovado Cor Prateado,MLBU3256409718,Ducha Chuveiro De Parade Pure Shower Select Chrome Prateado Escovado
731958,MLB,353235970,,MLB5551222432,Chuveiro De Parede Ducha Com Filtro Pure Shower Select Preto,,hold,1122400263,13510552,Pure Shower,False,False,marketplace,new,green,2025-08-07T14:47:34Z,False,MLB-SHOWER_HEADS,3996891670160543,Chuveiro De Parede Ducha Com Filtro Pure Shower Select,False,good_quality_thumbnail,gold_pro,fulfillment,185624,731958,https://produto.mercadolivre.com.br/MLB-5551222432-chuveiro-de-parede-ducha-com-filtro-pure-shower-select-preto-_JM,889.35,0.0,False,Y,http://http2.mlstatic.com/D_708496-MLB89278967994_082025-I.jpg,Chuveiro De Parede Ducha Com Filtro Pure Shower Select Preto,MLBU3344695741,Chuveiro De Parede Ducha Com Filtro Pure Shower Select Preto
731958,MLB,353235970,,MLB5551413274,Chuveiro Elétrico Pure Shower Anti-cloro Com Filtro Cor Branco Potência 7.5 Kw,,hold,991473819,13510552,Pure Shower,False,True,marketplace,new,green,2025-08-07T14:27:49Z,False,MLB-ELECTRIC_SHOWER_HEADS,4517925741704747,Chuveiro Elétrico Pure Shower Anti-cloro Com Filtro,False,unknown,gold_pro,drop_off,185624,731958,https://produto.mercadolivre.com.br/MLB-5551413274-chuveiro-eletrico-pure-shower-anti-cloro-com-filtro-cor-branco-potncia-75-kw-_JM,697.0,0.0,False,S,http://http2.mlstatic.com/D_734688-MLA87358215062_072025-I.jpg,Chuveiro Elétrico Pure Shower Anti-cloro Com Filtro Cor Branco Potência 7.5 Kw,MLBU3313515217,Chuveiro Elétrico Pure Shower Anti-cloro Com Filtro Branco 7.5 Kw
731958,MLB,353235970,,MLB5551450886,Chuveiro De Parede Ducha Com Filtro Pure Shower Select Transparente,,active,1122439735,13510552,Pure Shower,False,False,marketplace,new,green,2025-08-07T14:47:34Z,False,MLB-SHOWER_HEADS,3996891670160543,Chuveiro De Parede Ducha Com Filtro Pure Shower Select,False,good_quality_thumbnail,gold_pro,fulfillment,185624,731958,https://produto.mercadolivre.com.br/MLB-5551450886-chuveiro-de-parede-ducha-com-filtro-pure-shower-select-transparente-_JM,784.35,0.0,True,A,http://http2.mlstatic.com/D_610955-MLB89645125881_082025-I.jpg,Chuveiro De Parede Ducha Com Filtro Pure Shower Select Transparente,MLBU3350703264,Chuveiro De Parede Ducha Com Filtro Pure Shower Select Transparente
731958,MLB,353235970,,MLB5551854584,Chuveiro Elétrico Pure Shower 5500w Cor Branco,,hold,969895685,13510552,Pure Shower,False,True,marketplace,new,unknown,2025-08-07T17:18:52Z,False,MLB-ELECTRIC_SHOWER_HEADS,6836186575372632,Chuveiro Elétrico Pure Shower 5500w Cor Branco,False,unknown,gold_pro,drop_off,185624,731958,https://produto.mercadolivre.com.br/MLB-5551854584-chuveiro-eletrico-pure-shower-5500w-cor-branco-_JM,697.0,0.0,False,S,http://http2.mlstatic.com/D_601496-MLU73470800120_122023-I.jpg,Chuveiro Elétrico Pure Shower 5500w Cor Branco,MLBU3345031393,Chuveiro Elétrico Pure Shower 5500w Cor Branco
731958,MLB,353235970,,MLB5551879968,Pure Shower Chuveiro Elétrico 7500w Cor Branco,,active,969895685,13510552,Pure Shower,True,True,marketplace,new,green,2025-08-07T17:13:05Z,False,MLB-ELECTRIC_SHOWER_HEADS,115574730714450,Pure Shower Chuveiro Elétrico 7500w Cor Branco,False,unknown,gold_pro,fulfillment,185624,731958,https://produto.mercadolivre.com.br/MLB-5551879968-pure-shower-chuveiro-eletrico-7500w-cor-branco-_JM,784.35,0.0,True,A,http://http2.mlstatic.com/D_730095-MLA95370976807_102025-I.jpg,Pure Shower Chuveiro Elétrico 7500w Cor Branco,MLBU3351027288,Pure Shower Chuveiro Elétrico 7500w Cor Branco
731958,MLB,353235970,,MLB5551881482,Ducha New Pure Shower Lavatório Profissional De Salão Cromado,,active,1122817356,13510552,Pure Shower,False,False,marketplace,new,green,2025-08-07T17:27:57Z,False,MLB-SHOWER_HEADS,1786636339424286,Ducha New Pure Shower Lavatório Profissional De Salão,False,good_quality_thumbnail,gold_pro,fulfillment,185624,731958,https://produto.mercadolivre.com.br/MLB-5551881482-ducha-new-pure-shower-lavatorio-profissional-de-salo-cromado-_JM,297.0,0.0,True,A,http://http2.mlstatic.com/D_867542-MLB89298649598_082025-I.jpg,Ducha New Pure Shower Lavatório Profissional De Salão Cromado,MLBU3351057572,Ducha New Pure Shower Lavatório Profissional De Salão Cromado
731958,MLB,353235970,,MLB5555832180,Ducha Pet Para Banho E Tosa Pure Shower Pet Shop Standard,,active,969895680,13510552,Pure Shower,True,True,marketplace,new,green,2025-08-08T12:00:47Z,False,MLB-SHOWER_HEADS,5460530129851224,Ducha Pet Para Banho E Tosa Pure Shower Pet Shop Standard,False,unknown,gold_pro,fulfillment,185624,731958,https://produto.mercadolivre.com.br/MLB-5555832180-ducha-pet-para-banho-e-tosa-pure-shower-pet-shop-standard-_JM,157.0,0.0,True,A,http://http2.mlstatic.com/D_807562-MLU74128458571_012024-I.jpg,Ducha Pet Para Banho E Tosa Pure Shower Pet Shop Standard,MLBU3346741285,Ducha Pet Para Banho E Tosa Pure Shower Pet Shop Standard
731958,MLB,353235970,,MLB5556025886,Ducha Pet Shop Pure Shower Pet Acabamento Polido Cor Prateado,,hold,969895683,13510552,Pure Shower,False,True,marketplace,new,green,2025-08-08T12:02:47Z,False,MLB-SHOWER_HEADS,5766312940064206,Ducha Pet Shop Pure Shower Pet Acabamento Polido Cor Prateado,False,unknown,gold_pro,xd_drop_off,185624,731958,https://produto.mercadolivre.com.br/MLB-5556025886-ducha-pet-shop-pure-shower-pet-acabamento-polido-cor-prateado-_JM,197.0,0.0,False,S,http://http2.mlstatic.com/D_945481-MLU74143218735_012024-I.jpg,Ducha Pet Shop Pure Shower Pet Acabamento Polido Cor Prateado,MLBU3252729959,Ducha Pet Shop Pure Shower Pet Acabamento Polido Cor Prateado
731958,MLB,353235970,,MLB5579539486,Refil De Esferas Minerais Para Ducha New Pure Shower Dourado-escuro,,hold,969895673,13510552,Pure Shower,False,False,marketplace,new,green,2025-08-14T13:14:28Z,False,MLB-SHOWER_HEADS,5982965380534795,Refil De Esferas Minerais Para Ducha New Pure Shower,False,good_quality_thumbnail,gold_pro,fulfillment,185624,731958,https://produto.mercadolivre.com.br/MLB-5579539486-refil-de-esferas-minerais-para-ducha-new-pure-shower-dourado-escuro-_JM,101.85,0.0,False,Y,http://http2.mlstatic.com/D_702429-MLB89728094002_082025-I.jpg,Refil De Esferas Minerais Para Ducha New Pure Shower Dourado-escuro,MLBU3358730029,Refil De Esferas Minerais Para Ducha New Pure Shower Dourado-escuro
731958,MLB,353235970,,MLB5664469892,Refil De Esferas Minerais Para Ducha Pure Shower,,active,969895673,13510552,Pure Shower,True,True,marketplace,new,green,2025-09-03T23:35:37Z,False,MLB-SHOWER_HEADS,1094755526497315,Refil De Esferas Minerais Para Ducha Pure Shower,False,unknown,gold_pro,fulfillment,185624,731958,https://produto.mercadolivre.com.br/MLB-5664469892-refil-de-esferas-minerais-para-ducha-pure-shower-_JM,80.85,0.0,False,A,http://http2.mlstatic.com/D_979942-MLU74390718573_022024-I.jpg,Refil De Esferas Minerais Para Ducha Pure Shower,MLBU3252717801,Refil De Esferas Minerais Para Ducha Pure Shower Cinza
731958,MLB,353235970,,MLB5731463166,Chuveiro De Parade Ducha Pure Shower Select Black Acabamento Fosco Cor Preto,,active,1122400263,13510552,Pure Shower,True,True,marketplace,new,green,2025-09-22T13:25:05Z,False,MLB-SHOWER_HEADS,3996891670160543,Chuveiro De Parede Ducha Com Filtro Pure Shower Select,False,unknown,gold_pro,fulfillment,185624,731958,https://produto.mercadolivre.com.br/MLB-5731463166-chuveiro-de-parade-ducha-pure-shower-select-black-acabamento-fosco-cor-preto-_JM,889.35,0.0,True,A,http://http2.mlstatic.com/D_608018-MLA89630185551_082025-I.jpg,Chuveiro De Parade Ducha Pure Shower Select Black Acabamento Fosco Cor Preto,MLBU3344695741,Chuveiro De Parede Ducha Com Filtro Pure Shower Select Preto
731958,MLB,353235970,,MLB5829817054,Ducha Chuveiro De Parede Pure Shower Classic Com Filtro Cor Prateado,,active,1003224919,13510552,Pure Shower,True,True,marketplace,new,green,2025-10-21T12:22:21Z,False,MLB-SHOWER_HEADS,6353107659925852,Ducha Chuveiro De Parede Pure Shower Classic Com Filtro,False,unknown,gold_pro,fulfillment,185624,731958,https://produto.mercadolivre.com.br/MLB-5829817054-ducha-chuveiro-de-parede-pure-shower-classic-com-filtro-cor-prateado-_JM,731.85,0.0,False,A,http://http2.mlstatic.com/D_865142-MLA95197767412_102025-I.jpg,Ducha Chuveiro De Parede Pure Shower Classic Com Filtro Cor Prateado,MLBU3251080949,Ducha Chuveiro De Parede Pure Shower Classic Com Filtro Prateado
